3.269764860475142143e+00,4.284838736587962771e+00
4.882284538186183021e+00,4.079910251939958599e+00
1.858533987181744784e+00,6.219184349660099365e+00
5.481905712140923370e+00,4.178529096383232222e+00
4.861100808608954438e+00,3.347370739807505741e-02
4.423834837965751277e+00,2.578109850245176027e+00
5.501074236830042707e+00,3.285472533675389162e+00
2.580723493840338945e-01,1.586070103992336167e+00
4.334613726717384097e+00,3.013459706978420805e-01
1.089447940719309615e+00,3.702248746128775636e+00
2.659284307602513220e+00,3.814884867233977683e+00
2.237661201301166969e+00,3.624952551975884951e+00
3.386835650781367058e+00,1.301235229691485751e+00
4.069615353489900222e+00,3.232436824206766701e+00
2.722095577768425922e+00,2.104508349420239899e-01
2.315595287406815306e+00,3.133158078693786486e+00
1.950921624875210925e-01,1.352694465848834682e+00
5.188118392039076099e+00,3.135663947669921292e+00
2.244583340027678897e+00,2.682081697059298442e+00
3.146384074944171605e+00,2.806436500844009085e+00
5.291682274542916176e+00,6.398994807675202345e-01
1.120618943828392444e+00,2.728689505435838436e-01
4.161588542302915528e+00,2.174465042919679902e+00
2.650255119175832785e+00,2.056788926713612742e-01
4.918276377954842182e+00,5.317680523141624427e+00
2.797409614564457581e+00,1.897774559031749630e+00
3.187682335572130210e+00,4.332340740565719273e+00
4.965744903399062160e+00,1.236332261598065196e+00
3.702747156876037948e+00,5.332169562663758633e+00
4.516882705243351559e+00,5.740931144735068159e+00
4.413972024630101743e+00,3.370408862348358348e+00
2.203251461512390375e+00,4.127012118703015098e+00
6.086914657703932363e+00,3.233110263866353362e-01
4.841639593142093467e+00,2.397780575290262117e+00
1.878662900818375281e+00,1.068415774931985140e+00
1.524541837208839512e+00,2.952816835666021156e-01
4.005739771312651243e+00,2.821246042195571402e+00
3.161712319727507658e+00,4.621139497839089394e+00
3.727352452504465230e+00,9.500421811547742346e-01
1.974692064503886790e+00,6.313839386899191553e-01
1.202494671806599413e+00,3.664714156463642070e+00
4.168127834133502851e+00,2.373663477647370623e+00
4.970882273662503792e+00,4.414496885057827669e+00
7.017011797616300450e-01,3.928166431810231063e-01
1.430644568496695357e-01,5.379938716981316205e+00
4.163337634472314086e+00,4.908022257745749073e+00
2.589347304008361217e+00,4.797488259751632178e+00
1.659950032426467104e-01,5.720282897107182407e+00
3.101519962052412538e+00,4.624835261966169675e+00
4.036801008498859034e+00,5.316360985558282515e+00
1.658069402593478125e+00,5.320272039675324471e+00
5.293992999280361822e+00,3.430915449308574505e+00
3.861903812853543894e+00,3.818649982335969195e+00
3.400379466400070161e+00,5.072551482785333299e+00
4.546023682338549143e+00,2.039706288892338293e+00
4.550051181382475107e+00,2.030197197770525097e+00
2.155842581511018707e+00,4.730627331849531991e+00
2.784513997475195790e+00,2.312527265437396728e+00
2.742043414555395575e+00,5.690971359964809295e+00
5.359423918715095603e+00,4.711689111804020058e+00
9.679369410248657435e-02,5.174390830296217381e+00
5.543484289693323852e+00,4.042291263014131886e+00
1.079437545868722426e+00,3.214722511315973197e+00
2.045443638693546617e+00,2.792478937895073177e+00
5.356275473504172879e+00,1.541369152146850441e+00
1.975663877024551374e+00,1.520942588346233970e+00
5.451705432514143190e+00,1.298798654301678290e+00
5.875122076795869397e+00,3.126315639683738379e+00
1.360175999154954463e+00,2.814263932774612620e+00
3.977147230322777283e+00,1.396860761228280623e+00
2.265054355547906351e+00,2.923228775368420518e-01
5.500414307455626428e+00,1.570253847212589982e+00
2.305248380035370470e+00,3.982675238169289589e+00
3.835530887229121610e+00,4.521247502962678411e+00
1.369944431748755242e+00,1.234123717031670120e+00
1.981666276383644010e-01,3.103436111283841559e+00
3.670136702184489508e+00,2.660242196187450059e+00
5.978968610805933892e+00,7.624905434308801855e-01
5.736409964331642186e+00,3.234217191907592159e+00
3.484466008689538707e+00,4.465325748433270014e+00
5.475217453438748771e-01,1.429182121367270408e+00
4.380951126078471702e+00,4.522017557075208138e+00
3.168547329157011649e+00,2.657964462255479887e+00
3.154058641840351118e+00,4.859738768824441446e-01
8.619799224053805720e-01,3.871723752218898085e+00
3.737425420685676514e+00,5.031615003528123964e+00
5.982460079996495317e+00,3.279857882922953216e+00
2.214752667906960681e+00,5.861193972814401576e+00
4.970407667711786104e+00,1.689266806090917949e+00
4.721668231519413617e+00,6.217724452126804024e+00
8.610427908770355854e-02,3.731257124865615449e+00
4.268491724841415369e+00,2.803224787265882423e+00
4.685581471472134996e-01,1.541946613976746150e+00
3.481249891908737015e-01,2.139490378833795781e+00
1.276520825765999234e+00,5.644569544786558701e+00
3.155250170004176846e-01,3.527528339126425827e+00
3.938167542440921931e+00,5.498470455686356395e+00
2.051070799163794423e+00,5.419718754967274954e+00
5.598933016112225047e+00,3.337428942333574788e+00
3.454729424711163066e+00,2.038626739581328895e+00
3.076835562029178295e+00,1.116055833885965104e-01
2.894825052714761870e+00,4.840386712580706075e+00
4.967732903933096189e+00,2.716115435823642787e+00
3.112911754540422571e+00,2.444861567051222373e+00
5.557776124246178728e-01,6.167025468702367341e+00
3.957741292329497895e+00,5.000409125326752857e+00
6.080028740742869919e-01,1.193381004519810870e-02
2.748531550946769819e+00,1.133162720753977615e+00
5.141780355556450743e+00,9.189586470835335863e-01
2.930627843290536827e+00,4.524782048044436067e+00
5.486222089806798152e+00,4.474429592084906204e+00
2.715838907837326399e+00,1.280095850351355757e+00
4.813302134828743029e-01,3.789484564034558911e+00
2.303964221566321413e+00,1.675918081226770662e+00
7.964826678608586397e-01,5.093397711822743368e+00
8.410425038813117427e-01,5.052942362009425759e-02
6.111317522756846365e+00,1.187686918255121515e+00
2.333676966769249739e-01,1.332104812825441353e+00
5.273204945408179078e+00,1.207334752358660612e+00
1.282672296854204808e+00,5.462379226794766396e+00
5.216051877296965067e+00,4.244230883564163115e+00
1.172400623599917813e+00,3.334294356385307356e+00
5.141424797613624698e+00,1.862433049456484246e+00
1.181578001292842073e+00,8.254391810739033497e-01
1.045422953941313571e+00,2.551042707959807920e+00
8.743256329688950945e-01,5.269002905844113904e+00
2.239823088898544423e+00,5.626140843938164798e-02
1.570357661879982603e+00,5.364367386954329575e+00
3.934733460094526514e+00,1.176561411923600309e+00
6.102104428625318100e+00,1.590620627565847434e-01
4.643984735454351309e+00,1.349690338042258464e+00
1.649615558528173098e+00,1.946921554165892632e+00
8.156405285381901349e-01,1.183434200584863927e+00
7.823062301735361768e-01,2.630995499587107211e+00
4.744580357785150859e+00,4.971128738603601604e+00
2.047826680529068799e+00,5.799114572028310377e+00
6.043716663139576006e+00,1.261761006906403582e+00
7.456179389608704744e-01,4.731659891737696633e+00
3.598632395123991579e+00,2.622462539771254431e+00
4.704561124692281382e+00,4.830041994364467905e-01
1.579427479999028661e+00,4.750628924419507904e+00
1.459283208434782209e+00,3.802006646655140987e+00
1.621529576879381151e+00,2.805165236319141719e+00
1.394421537671389100e+00,6.225819794763999049e+00
2.133436179005567812e+00,6.137690795905236030e+00
3.145281876726893966e+00,3.068177770131445659e+00
5.463164596987550858e+00,3.368138658647725325e+00
1.111330535504743589e+00,5.302862422511230633e+00
2.401244269220419891e+00,2.675175361040154520e+00
2.335864736223629001e-01,4.664423635428769366e+00
3.114097976337693474e+00,4.780171163453286742e-01
5.368875214689679432e+00,3.846694057897649621e+00
4.511740753159311446e+00,3.495759390067611216e-02
2.601425047541627844e+00,1.796370526591032135e+00
4.356265632654815256e+00,2.157309911821471804e+00
5.367002198798481061e+00,4.135816767404213445e-01
3.392359715406888743e+00,2.107365633882065215e+00
4.413351628518483949e+00,1.877617680167548597e+00
4.627549488731981242e+00,5.517357274126259092e+00
4.778366427632017910e+00,2.059690804589362045e+00
3.742948295710016193e+00,3.933080284986006703e+00
4.790494335623708189e+00,4.542747123681028398e+00
1.941255558888815846e+00,1.771837715081768128e+00
3.418415515129168192e+00,3.293780284399587366e+00
1.571593033691770280e+00,1.575255928679282214e-01
2.740495031553618954e+00,2.522133039566710977e+00
4.857378360326267130e-01,2.524540877646472392e+00
3.403568450519872446e+00,1.727066576451588231e+00
5.257274650442533392e+00,2.780076622606067804e+00
5.397135206614909642e+00,3.611269811164495303e-01
1.305586313503455109e+00,3.804097410612675034e+00
3.448502178663066964e+00,1.873191581302134923e+00
3.151152668933080658e+00,3.450295864965333692e+00
9.536870761311287692e-02,2.190459364099804684e+00
5.807314921591061108e+00,1.803161753451014482e+00
7.432741509108370392e-01,6.158633569489900594e+00
3.832175574722290534e+00,2.965043444137148487e+00
5.804628204677416470e+00,4.565598244325911104e+00
3.661135660009928294e+00,3.030118372541442007e+00
1.628333121245435722e+00,1.775804887558288359e+00
3.109896065725756387e+00,4.698758035860296722e+00
7.117576308767086246e-01,2.622543247299694791e+00
2.547727617696474045e+00,5.529415568735131181e+00
5.185558515421685222e+00,5.452444179839175398e+00
2.833421572169793623e-01,4.119111756373250444e+00
5.467166391342554554e+00,1.907264781673405629e+00
5.295104860298627258e+00,5.041466569614751592e+00
5.797037267765325019e+00,4.921749326673007019e+00
3.087661920255409420e+00,3.214683166660484925e+00
2.827203816823279148e+00,5.255312653715251692e+00
4.579341607365274847e+00,5.803421294925854568e+00
4.503928759340812604e+00,4.532491299304632903e+00
8.825498815221273219e-01,5.530211698627759631e+00
4.782952912836832660e+00,1.578910721302128062e-01
5.744793612670157756e+00,4.831644874337637674e+00
7.695101256072061080e-01,1.378340313398127570e+00
5.026943267967435958e+00,5.807034145981573303e+00
5.803287570782381666e-01,3.207583877758513058e+00
5.973072842693087914e+00,3.045079388736398940e+00
1.855301449291545834e+00,3.368409903658292848e+00
1.097763869461923170e+00,2.114526728734669625e+00
5.007441694095779106e+00,2.350042000628430383e+00
4.883640144163342356e+00,2.051369297605877495e+00
1.923476691140377337e+00,2.735309051374711142e+00
3.723981132677429251e+00,1.858606677905723981e+00
3.771705352477110473e+00,4.661045246064549730e+00
2.292570824818351838e+00,1.111051032005967221e+00
1.596214200513053516e+00,5.744370247215845326e-01
5.256197353162282981e-01,2.435328564503745685e+00
2.243804690137561231e+00,4.762274985469924005e+00
4.329469515759539533e+00,1.198215751588660449e+00
2.798431661230614598e+00,4.924997237870689104e-01
4.326933871552666844e+00,3.499847283867838943e+00
1.032005876371006936e+00,1.165548270613721238e+00
6.124095741151649896e+00,5.467900978674943069e+00
1.176729425514837279e+00,6.033243858499914403e+00
5.254582628235823449e+00,5.118599007276178448e+00
4.199982377475281581e+00,2.257413456441731636e+00
4.084063550418925992e+00,3.553939636024868953e+00
5.842694037859021527e+00,5.905241896432616322e+00
2.019036040657231190e+00,1.267780496766099940e+00
2.128854320621799356e+00,5.779041857554007677e+00
2.421346643453988534e+00,5.634039070365811419e+00
1.887366612516760966e+00,2.690108795125782493e+00
2.896311067582072685e+00,5.196940727800716253e+00
1.063824197182745790e+00,6.598825597110719032e-01
9.521340990194121501e-01,1.169616250015531822e+00
2.085165524080215160e+00,2.506574814698532716e+00
5.876841609042279257e-01,6.087653000948129112e+00
2.363779920306581239e+00,2.124048457425442571e+00
6.117483816297853316e+00,6.227904580292236147e+00
3.229795636248383506e+00,3.911828582457483328e-01
2.915563685939323690e+00,6.489231734814948638e-01
8.497077316593242280e-01,3.584650297227957694e+00
1.977394535814216425e+00,9.538211491420550692e-01
4.734169278178539386e+00,1.871942026755445188e+00
4.774765268274372865e+00,4.386676448726959165e+00
3.862067874258400924e+00,6.187061445786897984e+00
3.460464921603964239e+00,5.570797821045780474e+00
4.399633783626464734e+00,4.623106430760121732e+00
3.430595639521333062e+00,1.284136047113021206e+00
3.251954441156060138e+00,1.585767241359300472e+00
1.324140147773473997e+00,5.410260589315565305e+00
2.440220342985040425e+00,3.494234537859946421e+00
2.331239446114085290e+00,5.820636472860654109e+00
1.347507980996897059e+00,2.557121871039490291e+00
2.355807520175627445e+00,1.129484007798075007e+00
2.188277864219505098e+00,6.768314990711811197e-01
1.497371776135556776e-01,4.606645364041431989e+00
1.999963290376470526e-01,3.959325798666923024e+00
1.267788517849983476e+00,6.243169574090134510e+00
6.070147299456492895e+00,2.312682457194620067e+00
4.534560949061902768e+00,1.227466369544936153e+00
5.708608291305958815e+00,5.809083493580608604e+00
3.510898779707376516e+00,1.851949218747879211e+00
4.016437480399467908e-01,1.380109698087712333e+00
3.267263261545484632e+00,2.432256420850214429e+00
2.341104232797346363e+00,3.927599291631020950e+00
4.199120952325639422e+00,6.265050124296520195e+00
3.390464678019290634e+00,5.596231712668195968e+00
1.166050671229977187e+00,1.107247514107128961e+00
2.537993591826149253e-01,8.877790888188222818e-01
6.021783655967968940e+00,5.013554806003937436e+00
1.418148233776465039e+00,3.895645693580346958e+00
2.146854001556056879e+00,2.856886216308190285e+00
3.898461357097881219e+00,2.208607696124841091e+00
2.315918639948121527e+00,4.912255015751785803e-01
2.273814923380984343e+00,7.758937688924127940e-02
7.664947345827228808e-01,2.697627811282062860e-01
6.072741854325557354e-01,4.206467617299462169e+00
1.412935138853841144e+00,3.531049553370994021e-01
4.962611471988664924e-01,3.416821073921653795e+00
5.647659636884423406e+00,2.901148268287544685e+00
5.055290779057352246e+00,5.873517296082873429e+00
2.699922646345850108e+00,5.804315335011520638e+00
4.530160865780278101e+00,1.265446753101018063e+00
4.802693563057826687e+00,3.987532614891772909e+00
1.262904465964963752e+00,4.282823667376436383e+00
1.547242920126770560e+00,2.050290083616860937e+00
4.700415961270357212e-02,5.387354231127466697e+00
2.011393780678239374e+00,4.441041844179974163e+00
5.104238362828597886e+00,2.834681779531718959e+00
3.079437257005203321e+00,4.835955258640859955e-01
1.115172186156873302e+00,4.185457541867144471e+00
4.298077863850626734e+00,4.282979898018737686e+00
3.607315424652923763e-01,4.966375018975474065e-01
4.713154987200907087e+00,6.203800447264392837e+00
1.265957207811532870e+00,5.429017426454102235e+00
1.734236621667934797e+00,5.870820819004424429e+00
6.015850138370967493e+00,1.773768361828726436e-01
3.014321161083274969e+00,1.213287837815133052e+00
6.188953310886657455e+00,4.976960681474718484e+00
2.802687092469394514e+00,1.463456565638797002e+00
3.367807555605038417e+00,4.547416500759951852e+00
3.961057264085647844e+00,1.980670408941594740e+00
2.025325581137974229e+00,6.115139381744495450e-01
1.212893225593702162e+00,4.315550423983760098e+00
4.625205797700140842e+00,3.173406891493072202e+00
5.052690691132454281e-01,2.593084752749992727e+00
1.169456538914762200e+00,2.457304374232605504e+00
3.779775008119373170e-01,8.543608626724860100e-01
4.784560252784777923e+00,3.441719661198263225e+00
4.763608056800030965e+00,3.178454300073259575e-01
3.039217666885142499e+00,2.482676306393159837e+00
2.384625644783469056e+00,1.297919015540576426e+00
3.765629638206637431e+00,5.511304100539741846e+00
2.224282231527614506e+00,5.709069290409557240e+00
3.192968199077742320e+00,1.642016354634724173e+00
5.916551885165496572e+00,7.863450881065225939e-02
5.747375787680348402e+00,4.350406861873746145e+00
1.009667341193059675e+00,2.813507634951545100e+00
3.131453952550308006e+00,4.432851398484821459e+00
2.650850559566640285e+00,6.016350450805220795e+00
4.892158573607158445e+00,3.113192538096818840e+00
5.020941995531340574e-01,6.009042145930966861e+00
1.021652722595650875e+00,8.496211970842189043e-01
3.448213542843917567e-01,1.526178809426392391e+00
1.279001039029692866e+00,6.769616959304806114e-01
4.861059719914665678e+00,1.552754867398189020e+00
1.667847056448215959e+00,5.682409892213843072e+00
5.666218595630062360e+00,3.881871816464150804e+00
3.725758365463751165e+00,4.816276948219130105e+00
2.236832570443709756e+00,1.599996091366620243e+00
4.387471566209903528e+00,4.783478922381887877e+00
1.895503996962721871e+00,3.633455345323378105e-01
3.975238226328044355e+00,1.665895514761769780e+00
5.806608809549840267e-01,4.133924755414436270e+00
1.629020795118655052e+00,3.832344902603460390e+00
8.409517873322894799e-01,2.268820340151274983e+00
4.047603275557515090e+00,4.477822832859250646e+00
4.416415841444846890e+00,1.617554177668856230e+00
2.989698564525879121e+00,5.599806998712510087e+00
5.850433526725629108e+00,2.126767973073398377e+00
4.522458108455708725e+00,2.840452773038511403e+00
4.381656707477011636e+00,3.072638432271025621e+00
4.199137963043316546e+00,1.471721839072397842e+00
3.626808281600646389e+00,3.853872095041516732e-01
2.047770515558252347e-01,2.535573756946538637e+00
6.123099673650083119e+00,4.719726441354476165e+00
4.482575003291475291e+00,5.657556046921326853e+00
1.479105986627965219e+00,1.026796778655249875e+00
5.870542178840421954e+00,3.414175931156610666e+00
3.047063812499206659e+00,3.456428977842074257e-01
3.053596575653957146e+00,1.433733590561752536e+00
2.914592385018655474e+00,5.669135972969007176e-01
4.192321199929047282e+00,4.582314303663634014e+00
2.553755348052840102e+00,8.530993521322187689e-01
2.890932070732245229e+00,1.181644154746662068e+00
3.142954352119868844e+00,4.038599393426856921e+00
7.437660766985142169e-02,1.134146313223243441e+00
4.001886427072128605e+00,5.328929235423185418e+00
4.336040394615996441e+00,1.325005918120961912e+00
5.743708611048393919e+00,5.400004390154388823e+00
1.739130887808501669e+00,2.960418477847097107e-01
1.184274721829965404e+00,3.894137593312613888e+00
2.422531890410731137e+00,4.438400302290023802e+00
1.786372618363916587e+00,3.267194522974074644e+00
5.578420888862986260e+00,2.727949458545761541e+00
5.004736335658511948e+00,4.390482992055977363e+00
2.726894790274026370e+00,6.246978577148269096e+00
1.274052625268123018e+00,3.877512409807029048e+00
4.972666174203857814e+00,3.759687484510594757e+00
3.280233335312779275e+00,4.352158783166273359e+00
2.575364793071832636e+00,4.351269799596862775e+00
3.012697096544788344e+00,2.477818969043852793e+00
1.230716284661859117e+00,5.064088062811163304e+00
5.849109655577957589e+00,5.245814103632162606e+00
3.494442053233304257e+00,1.202558526938923400e+00
5.991959951926708605e+00,3.113111236864728681e+00
5.054737731353489139e+00,2.897644363022677361e+00
5.794400255020001111e+00,3.302765412743659201e+00
2.122254908240042148e-01,3.383867707728126284e+00
2.489918897899745520e+00,2.291179985954274745e-01
1.881052446662063504e+00,2.321956614574544886e-01
2.232569807879258295e-01,2.171109693239135774e-01
3.741262968118442611e+00,2.862115945368576941e+00
2.531898991651589714e+00,1.141996002039851410e+00
3.865665252052864265e+00,4.788297995692310849e+00
1.678084505138462967e+00,1.239039017508059670e+00
5.604381532171610836e+00,2.952120682582801692e+00
1.090102122897547571e-01,5.416535829069468733e+00
2.768291912482882533e-01,5.973699469870226153e+00
3.898567538792005571e+00,5.221664732488433103e+00
2.130185869382951847e+00,3.821303137419664431e+00
7.990969141469872472e-02,2.980637168981486451e-01
3.336708424729026845e+00,1.174417004661857611e+00
2.829482411352381543e+00,3.182284693648379292e+00
4.141566325658007308e+00,8.035273498480558496e-01
4.846696276377127965e+00,5.960803594431522079e+00
1.505388903447104187e+00,3.507787747758314367e+00
3.674811317424790946e+00,4.727007445621203452e+00
5.539944329010130453e+00,1.723153716180715112e+00
2.941685761833472412e+00,5.361000778204489059e+00
1.526320678086765525e+00,1.186587554823224755e+00
6.038065414802577635e+00,3.158031616164120425e+00
2.813317749261562639e+00,1.491975460912015716e+00
5.979132588208234900e+00,4.748843724556157220e+00
3.032079126053854878e+00,5.174503130887523561e+00
5.348683878056839980e+00,9.939948141299568274e-01
2.421299779278046405e+00,6.045170546669455192e+00
2.989453413589399755e+00,3.662251464996771677e+00
3.944386323116787274e+00,3.855229811647461258e+00
2.594520275564163203e+00,1.607693348518826282e+00
4.010504934722129988e+00,8.876724876222714666e-01
8.527263350983197432e-01,2.112598046078091318e+00
3.719473806359697154e-01,6.157070191609036236e+00
1.855160140225329712e+00,3.874174908696622399e+00
3.207892822696906343e+00,5.774400736420433056e+00
4.820594390610950519e+00,5.624376464239048801e+00
1.345369471898577807e+00,7.764185451672657168e-01
4.858061137084657588e+00,3.249761250367101617e+00
5.240167054152171211e+00,3.855365289469024903e-01
1.693067051999529005e+00,2.083506184290809582e+00
4.209473971318915098e+00,4.376499242777859955e+00
1.637725924233544683e+00,2.549535883416931714e+00
2.129062136011364181e+00,5.172233970980371076e+00
3.929368394052471292e+00,3.935564669234127511e+00
3.916749026505627285e+00,9.093765016266884826e-01
5.999055703360986591e+00,1.209765839623851980e+00
7.378057811369366226e-01,2.945306858394935112e+00
3.260096486876747246e+00,5.501025090201014933e-01
9.502161997305994534e-01,3.145291698891094612e+00
1.221554980088081166e+00,1.651088593224255829e+00
8.822016441136628639e-01,6.244382376964347614e+00
2.162394770754108020e+00,3.828368541957878790e+00
5.359835672214143365e+00,5.404775751693199126e+00
5.325894527103498532e+00,4.186983668820166038e+00
2.671815576228537825e+00,6.187761902197696173e+00
3.497023036808645458e+00,1.981252506535109426e+00
3.461771818064871553e-01,4.330550410579274256e+00
6.013522973406861816e+00,4.489810412622607494e+00
3.742352923115804142e+00,9.338906597469689985e-02
3.207347514199389238e+00,2.581923500138831873e+00
2.579722153284065733e+00,4.736579497258975202e+00
5.744404856806389681e+00,5.495681894058173533e+00
4.731338278361535643e+00,2.509993129127494615e-01
1.919042936262335797e+00,3.576145922565978186e+00
5.811794480701745202e-01,4.549159294919633112e+00
3.835458697695243835e+00,5.454449008014039535e+00
4.246400957151332811e+00,1.529257998309142552e+00
3.763056647942495392e+00,2.087101106439304132e+00
1.340184910125120199e+00,4.119398055680067117e+00
1.528021373858624798e+00,1.212432430605944411e+00
2.320463520244465894e+00,9.699597917006262948e-01
4.490415726813889563e+00,4.194380472400935034e+00
4.027333773234668790e+00,3.565481188073521768e+00
4.857492496668766258e+00,2.149959053947090859e-01
5.676846247780257926e+00,4.200504923334193563e+00
4.008461480779429431e-01,3.919323648937845572e+00
4.839132401438297926e+00,2.239472293910953038e+00
2.005216153060806583e+00,5.140921422621424597e+00
1.413373795682635770e+00,4.174634305381301758e-01
3.250335450377453306e+00,4.290526764890056910e+00
2.713685302047706749e+00,1.189935571429775019e+00
3.437654149025813899e-01,3.137593405092147236e+00
3.047147859346270415e+00,2.398977579134195182e+00
3.756413590278340653e+00,3.661685566595456187e+00
2.380856133948966225e+00,1.752211794548623081e+00
7.551451037389523835e-01,3.760658119350735795e+00
4.187764055830845322e+00,4.263305250857338358e+00
3.087606222023256297e+00,2.557273224081054952e+00
4.390170408013759129e+00,6.418869032328778923e-01
1.240761014309594179e+00,1.976923767515601504e+00
1.441544732698369247e+00,1.325293436922576840e+00
1.240411353089452717e+00,3.477483244859245648e+00
1.692259429501933976e+00,3.540622288550635766e+00
2.926388190960556468e+00,4.925164179216964477e+00
3.333364537136497052e+00,2.044181488021031612e+00
5.302275623848145436e+00,1.502249946170643558e+00
1.021639739069066799e+00,4.671424788022597419e+00
2.541299534662024406e+00,5.554123347628748597e+00
1.480220429524753856e+00,4.745687038453888285e+00
2.865379285915711893e+00,2.930638327889193651e+00
2.281851697201100482e+00,1.810171847318326477e-01
8.694231233425767646e-01,1.067088135749278743e+00
5.354636025084660744e+00,1.434477902446789299e+00
2.791207067246374685e+00,4.570992614806171694e+00
4.655550830943141483e-01,1.023337399893380351e+00
1.663399545459328444e+00,3.933702982321843233e+00
5.461553791672538738e-01,5.091921183520306649e+00
1.452962680068963675e+00,1.296685268134941005e+00
1.218560498536125358e-01,3.159072140078679425e+00
6.308382141444174307e-01,1.764644763283217177e+00
